,leaf_ID,disease_binary
6728,181,0
6729,181,0
6730,181,0
6731,3290,0
6732,3290,0
6733,3290,0
6734,3290,0
6735,2940,0
6736,2940,0
6737,2940,0
6738,2940,0
6739,360,0
6740,360,0
6741,360,0
6742,360,0
6743,347,0
6744,347,0
6745,347,0
6746,347,0
6747,1759,0
6748,1759,0
6749,1759,0
6750,1759,0
6751,496,0
6752,496,0
6753,496,0
6754,496,0
6755,922,0
6756,922,0
6757,922,0
6758,922,0
6759,3694,0
6760,3694,0
6761,3694,0
6762,3694,0
6763,4767,0
6764,4767,0
6765,4767,0
6766,4767,0
6767,4402,0
6768,4402,0
6769,4402,0
6770,4402,0
6771,1624,0
6772,1624,0
6773,1624,0
6774,1624,0
6775,5035,0
6776,5035,0
6777,5035,0
6778,5035,0
6779,5134,0
6780,5134,0
6781,5134,0
6782,5134,0
6783,244,0
6784,244,0
6785,244,0
6786,244,0
6787,2159,0
6788,2159,0
6789,2159,0
6790,2159,0
6791,2075,0
6792,2075,0
6793,2075,0
6794,2075,0
6795,2970,0
6796,2970,0
6797,2970,0
6798,2970,0
6799,961,0
6800,961,0
6801,961,0
6802,961,0
6803,2712,0
6804,2712,0
6805,2712,0
6806,2712,0
6807,916,0
6808,916,0
6809,916,0
6810,916,0
6811,5045,0
6812,5045,0
6813,5045,0
6814,5045,0
6815,1627,0
6816,1627,0
6817,1627,0
6818,1627,0
6819,846,0
6820,846,0
6821,846,0
6822,846,0
6823,3592,0
6824,3592,0
6825,3592,0
6826,3592,0
6827,5479,0
6828,5479,0
6829,5479,0
6830,5479,0
6831,2801,0
6832,2801,0
6833,2801,0
6834,2801,0
6835,3843,0
6836,3843,0
6837,3843,0
6838,3843,0
6839,627,0
6840,627,0
6841,627,0
6842,627,0
6843,3200,0
6844,3200,0
6845,3200,0
6846,3200,0
6847,5944,0
6848,5944,0
6849,5944,0
6850,5944,0
6851,2152,0
6852,2152,0
6853,2152,0
6854,2152,0
6855,2677,0
6856,2677,0
6857,2677,0
6858,2677,0
6859,5823,0
6860,5823,0
6861,5823,0
6862,5823,0
6863,5830,0
6864,5830,0
6865,5830,0
6866,5830,0
6867,2210,0
6868,2210,0
6869,2210,0
6870,2210,0
6871,700,0
6872,700,0
6873,700,0
6874,700,0
6875,4567,0
6876,4567,0
6877,4567,0
6878,4567,0
6879,1079,0
6880,1079,0
6881,1079,0
6882,1079,0
6883,4765,0
6884,4765,0
6885,4765,0
6886,4765,0
6887,5906,0
6888,5906,0
6889,5906,0
6890,5906,0
6891,3125,0
6892,3125,0
6893,3125,0
6894,3125,0
6895,1636,0
6896,1636,0
6897,1636,0
6898,1636,0
6899,4738,0
6900,4738,0
6901,4738,0
6902,4738,0
6903,2697,0
6904,2697,0
6905,2697,0
6906,2697,0
6907,4850,0
6908,4850,0
6909,4850,0
6910,4850,0
6911,3318,0
6912,3318,0
6913,3318,0
6914,3318,0
6915,2230,0
6916,2230,0
6917,2230,0
6918,2230,0
6919,552,0
6920,552,0
6921,552,0
6922,552,0
6923,5293,0
6924,5293,0
6925,5293,0
6926,5293,0
6927,5469,0
6928,5469,0
6929,5469,0
6930,5469,0
6931,4629,0
6932,4629,0
6933,4629,0
6934,4629,0
6935,3587,0
6936,3587,0
6937,3587,0
6938,3587,0
6939,4391,0
6940,4391,0
6941,4391,0
6942,4391,0
6943,857,0
6944,857,0
6945,857,0
6946,857,0
6947,1244,0
6948,1244,0
6949,1244,0
6950,1244,0
6951,2763,0
6952,2763,0
6953,2763,0
6954,2763,0
6955,1315,0
6956,1315,0
6957,1315,0
6958,1315,0
6959,504,0
6960,504,0
6961,504,0
6962,504,0
6963,2622,0
6964,2622,0
6965,2622,0
6966,2622,0
6967,673,0
6968,673,0
6969,673,0
6970,673,0
6971,4638,0
6972,4638,0
6973,4638,0
6974,4638,0
6975,3421,0
6976,3421,0
6977,3421,0
6978,3421,0
6979,4412,0
6980,4412,0
6981,4412,0
6982,4412,0
6983,2626,0
6984,2626,0
6985,2626,0
6986,2626,0
6987,3265,0
6988,3265,0
6989,3265,0
6990,3265,0
6991,4211,0
6992,4211,0
6993,4211,0
6994,4211,0
6995,1457,0
6996,1457,0
6997,1457,0
6998,1457,0
6999,3520,0
7000,3520,0
7001,3520,0
7002,3520,0
7003,3385,0
7004,3385,0
7005,3385,0
7006,3385,0
7007,3406,0
7008,3406,0
7009,3406,0
7010,3406,0
7011,1375,0
7012,1375,0
7013,1375,0
7014,1375,0
7015,5771,0
7016,5771,0
7017,5771,0
7018,5771,0
7019,2892,0
7020,2892,0
7021,2892,0
7022,2892,0
7023,3603,0
7024,3603,0
7025,3603,0
7026,3603,0
7027,3786,0
7028,3786,0
7029,3786,0
7030,3786,0
7031,1926,0
7032,1926,0
7033,1926,0
7034,1926,0
7035,2030,0
7036,2030,0
7037,2030,0
7038,2030,0
7039,2343,0
7040,2343,0
7041,2343,0
7042,2343,0
7043,1767,0
7044,1767,0
7045,1767,0
7046,1767,0
7047,4424,0
7048,4424,0
7049,4424,0
7050,4424,0
7051,2324,0
7052,2324,0
7053,2324,0
7054,2324,0
7055,312,0
7056,312,0
7057,312,0
7058,312,0
7059,2725,0
7060,2725,0
7061,2725,0
7062,2725,0
7063,528,0
7064,528,0
7065,528,0
7066,528,0
7067,3379,0
7068,3379,0
7069,3379,0
7070,3379,0
7071,3763,0
7072,3763,0
7073,3763,0
7074,3763,0
7075,381,0
7076,381,0
7077,381,0
7078,381,0
7079,1027,0
7080,1027,0
7081,1027,0
7082,1027,0
7083,3255,0
7084,3255,0
7085,3255,0
7086,3255,0
7087,5747,0
7088,5747,0
7089,5747,0
7090,5747,0
7091,1345,0
7092,1345,0
7093,1345,0
7094,1345,0
7095,5283,0
7096,5283,0
7097,5283,0
7098,5283,0
7099,3972,0
7100,3972,0
7101,3972,0
7102,3972,0
7103,4930,0
7104,4930,0
7105,4930,0
7106,4930,0
7107,2641,0
7108,2641,0
7109,2641,0
7110,2641,0
7111,3906,0
7112,3906,0
7113,3906,0
7114,3906,0
7115,2416,0
7116,2416,0
7117,2416,0
7118,2416,0
7119,3033,0
7120,3033,0
7121,3033,0
7122,3033,0
7123,5505,0
7124,5505,0
7125,5505,0
7126,5505,0
7127,176,0
7128,176,0
7129,176,0
7130,176,0
7131,2397,0
7132,2397,0
7133,2397,0
7134,2397,0
7135,4998,0
7136,4998,0
7137,4998,0
7138,4998,0
7139,4908,0
7140,4908,0
7141,4908,0
7142,4908,0
7143,1250,0
7144,1250,0
7145,1250,0
7146,1250,0
7147,5536,0
7148,5536,0
7149,5536,0
7150,5536,0
7151,1129,0
7152,1129,0
7153,1129,0
7154,1129,0
7155,4953,0
7156,4953,0
7157,4953,0
7158,4953,0
7159,4055,0
7160,4055,0
7161,4055,0
7162,4055,0
7163,5133,0
7164,5133,0
7165,5133,0
7166,5133,0
7167,969,0
7168,969,0
7169,969,0
7170,969,0
7171,4614,0
7172,4614,0
7173,4614,0
7174,4614,0
7175,1420,0
7176,1420,0
7177,1420,0
7178,1420,0
7179,678,0
7180,678,0
7181,678,0
7182,678,0
7183,3822,0
7184,3822,0
7185,3822,0
7186,3822,0
7187,4210,0
7188,4210,0
7189,4210,0
7190,4210,0
7191,5883,0
7192,5883,0
7193,5883,0
7194,5883,0
7195,3899,0
7196,3899,0
7197,3899,0
7198,3899,0
7199,1030,0
7200,1030,0
7201,1030,0
7202,1030,0
7203,2684,0
7204,2684,0
7205,2684,0
7206,2684,0
7207,4006,0
7208,4006,0
7209,4006,0
7210,4006,0
7211,1788,0
7212,1788,0
7213,1788,0
7214,1788,0
7215,3910,0
7216,3910,0
7217,3910,0
7218,3910,0
7219,3846,0
7220,3846,0
7221,3846,0
7222,3846,0
7223,1317,0
7224,1317,0
7225,1317,0
7226,1317,0
7227,5636,0
7228,5636,0
7229,5636,0
7230,5636,0
7231,4637,0
7232,4637,0
7233,4637,0
7234,4637,0
7235,218,0
7236,218,0
7237,218,0
7238,218,0
7239,1135,0
7240,1135,0
7241,1135,0
7242,1135,0
7243,5346,0
7244,5346,0
7245,5346,0
7246,5346,0
7247,4066,0
7248,4066,0
7249,4066,0
7250,4066,0
7251,1561,0
7252,1561,0
7253,1561,0
7254,1561,0
7255,2752,0
7256,2752,0
7257,2752,0
7258,2752,0
7259,2929,0
7260,2929,0
7261,2929,0
7262,2929,0
7263,1799,0
7264,1799,0
7265,1799,0
7266,1799,0
7267,891,0
7268,891,0
7269,891,0
7270,891,0
7271,5648,0
7272,5648,0
7273,5648,0
7274,5648,0
7275,5554,0
7276,5554,0
7277,5554,0
7278,5554,0
7279,5904,0
7280,5904,0
7281,5904,0
7282,5904,0
7283,5698,0
7284,5698,0
7285,5698,0
7286,5698,0
7287,3898,0
7288,3898,0
7289,3898,0
7290,3898,0
7291,2631,0
7292,2631,0
7293,2631,0
7294,2631,0
7295,292,0
7296,292,0
7297,292,0
7298,292,0
7299,1402,0
7300,1402,0
7301,1402,0
7302,1402,0
7303,1003,0
7304,1003,0
7305,1003,0
7306,1003,0
7307,5326,0
7308,5326,0
7309,5326,0
7310,5326,0
7311,209,0
7312,209,0
7313,209,0
7314,209,0
7315,2657,0
7316,2657,0
7317,2657,0
7318,2657,0
7319,3604,0
7320,3604,0
7321,3604,0
7322,3604,0
7323,1508,0
7324,1508,0
7325,1508,0
7326,1508,0
7327,3936,0
7328,3936,0
7329,3936,0
7330,3936,0
7331,5370,0
7332,5370,0
7333,5370,0
7334,5370,0
7335,3544,0
7336,3544,0
7337,3544,0
7338,3544,0
7339,5157,0
7340,5157,0
7341,5157,0
7342,5157,0
7343,995,0
7344,995,0
7345,995,0
7346,995,0
7347,2092,0
7348,2092,0
7349,2092,0
7350,2092,0
7351,772,0
7352,772,0
7353,772,0
7354,772,0
7355,1040,0
7356,1040,0
7357,1040,0
7358,1040,0
7359,3403,0
7360,3403,0
7361,3403,0
7362,3403,0
7363,3112,0
7364,3112,0
7365,3112,0
7366,3112,0
7367,2024,0
7368,2024,0
7369,2024,0
7370,2024,0
7371,874,0
7372,874,0
7373,874,0
7374,874,0
7375,1413,0
7376,1413,0
7377,1413,0
7378,1413,0
7379,2220,0
7380,2220,0
7381,2220,0
7382,2220,0
7383,612,0
7384,612,0
7385,612,0
7386,612,0
7387,5056,0
7388,5056,0
7389,5056,0
7390,5056,0
7391,1002,0
7392,1002,0
7393,1002,0
7394,1002,0
7395,2114,0
7396,2114,0
7397,2114,0
7398,2114,0
7399,641,0
7400,641,0
7401,641,0
7402,641,0
7403,2409,0
7404,2409,0
7405,2409,0
7406,2409,0
7407,5969,0
7408,5969,0
7409,5969,0
7410,5969,0
7411,153,0
7412,153,0
7413,153,0
7414,153,0
7415,2163,0
7416,2163,0
7417,2163,0
7418,2163,0
7419,4453,0
7420,4453,0
7421,4453,0
7422,4453,0
7423,2934,0
7424,2934,0
7425,2934,0
7426,2934,0
7427,3665,0
7428,3665,0
7429,3665,0
7430,3665,0
7431,1545,0
7432,1545,0
7433,1545,0
7434,1545,0
7435,1713,0
7436,1713,0
7437,1713,0
7438,1713,0
7439,3799,0
7440,3799,0
7441,3799,0
7442,3799,0
7443,3410,0
7444,3410,0
7445,3410,0
7446,3410,0
7447,983,0
7448,983,0
7449,983,0
7450,983,0
7451,4129,0
7452,4129,0
7453,4129,0
7454,4129,0
7455,534,0
7456,534,0
7457,534,0
7458,534,0
7459,779,0
7460,779,0
7461,779,0
7462,779,0
7463,3320,0
7464,3320,0
7465,3320,0
7466,3320,0
7467,3834,0
7468,3834,0
7469,3834,0
7470,3834,0
7471,741,0
7472,741,0
7473,741,0
7474,741,0
7475,3048,0
7476,3048,0
7477,3048,0
7478,3048,0
7479,3356,0
7480,3356,0
7481,3356,0
7482,3356,0
7483,3221,0
7484,3221,0
7485,3221,0
7486,3221,0
7487,335,0
7488,335,0
7489,335,0
7490,335,0
7491,3677,0
7492,3677,0
7493,3677,0
7494,3677,0
7495,546,0
7496,546,0
7497,546,0
7498,546,0
7499,5537,0
7500,5537,0
7501,5537,0
7502,5537,0
7503,3810,0
7504,3810,0
7505,3810,0
7506,3810,0
7507,1748,0
7508,1748,0
7509,1748,0
7510,1748,0
7511,5859,0
7512,5859,0
7513,5859,0
7514,5859,0
7515,5080,0
7516,5080,0
7517,5080,0
7518,5080,0
7519,933,0
7520,933,0
7521,933,0
7522,933,0
7523,5799,0
7524,5799,0
7525,5799,0
7526,5799,0
7527,1860,0
7528,1860,0
7529,1860,0
7530,1860,0
7531,5831,0
7532,5831,0
7533,5831,0
7534,5831,0
7535,555,0
7536,555,0
7537,555,0
7538,555,0
7539,1162,0
7540,1162,0
7541,1162,0
7542,1162,0
7543,4979,0
7544,4979,0
7545,4979,0
7546,4979,0
7547,3511,0
7548,3511,0
7549,3511,0
7550,3511,0
7551,3973,0
7552,3973,0
7553,3973,0
7554,3973,0
7555,5521,0
7556,5521,0
7557,5521,0
7558,5521,0
7559,818,0
7560,818,0
7561,818,0
7562,818,0
7563,1804,0
7564,1804,0
7565,1804,0
7566,1804,0
7567,2764,0
7568,2764,0
7569,2764,0
7570,2764,0
7571,2685,0
7572,2685,0
7573,2685,0
7574,2685,0
7575,3560,0
7576,3560,0
7577,3560,0
7578,3560,0
7579,3360,0
7580,3360,0
7581,3360,0
7582,3360,0
7583,0,0
7584,0,0
7585,0,0
7586,0,0
7587,5023,0
7588,5023,0
7589,5023,0
7590,5023,0
7591,3204,0
7592,3204,0
7593,3204,0
7594,3204,0
7595,393,0
7596,393,0
7597,393,0
7598,393,0
7599,273,0
7600,273,0
7601,273,0
7602,273,0
7603,3500,0
7604,3500,0
7605,3500,0
7606,3500,0
7607,2612,0
7608,2612,0
7609,2612,0
7610,2612,0
7611,5492,0
7612,5492,0
7613,5492,0
7614,5492,0
7615,5760,0
7616,5760,0
7617,5760,0
7618,5760,0
7619,5213,0
7620,5213,0
7621,5213,0
7622,5213,0
7623,4996,0
7624,4996,0
7625,4996,0
7626,4996,0
7627,1324,0
7628,1324,0
7629,1324,0
7630,1324,0
7631,5372,0
7632,5372,0
7633,5372,0
7634,5372,0
7635,3353,0
7636,3353,0
7637,3353,0
7638,3353,0
7639,5490,0
7640,5490,0
7641,5490,0
7642,5490,0
7643,701,0
7644,701,0
7645,701,0
7646,701,0
7647,2666,0
7648,2666,0
7649,2666,0
7650,2666,0
7651,5407,0
7652,5407,0
7653,5407,0
7654,5407,0
7655,272,0
7656,272,0
7657,272,0
7658,272,0
7659,572,0
7660,572,0
7661,572,0
7662,572,0
7663,4086,0
7664,4086,0
7665,4086,0
7666,4086,0
7667,3977,0
7668,3977,0
7669,3977,0
7670,3977,0
7671,2345,0
7672,2345,0
7673,2345,0
7674,2345,0
7675,1159,0
7676,1159,0
7677,1159,0
7678,1159,0
7679,2244,0
7680,2244,0
7681,2244,0
7682,2244,0
7683,1143,0
7684,1143,0
7685,1143,0
7686,1143,0
7687,3415,0
7688,3415,0
7689,3415,0
7690,3415,0
7691,1872,0
7692,1872,0
7693,1872,0
7694,1872,0
7695,3774,0
7696,3774,0
7697,3774,0
7698,3774,0
7699,3698,0
7700,3698,0
7701,3698,0
7702,3698,0
7703,4635,0
7704,4635,0
7705,4635,0
7706,4635,0
7707,5979,0
7708,5979,0
7709,5979,0
7710,5979,0
7711,1028,0
7712,1028,0
7713,1028,0
7714,1028,0
7715,5649,0
7716,5649,0
7717,5649,0
7718,5649,0
7719,5066,0
7720,5066,0
7721,5066,0
7722,5066,0
7723,1443,0
7724,1443,0
7725,1443,0
7726,1443,0
7727,1791,0
7728,1791,0
7729,1791,0
7730,1791,0
7731,1447,0
7732,1447,0
7733,1447,0
7734,1447,0
7735,1070,0
7736,1070,0
7737,1070,0
7738,1070,0
7739,4993,0
7740,4993,0
7741,4993,0
7742,4993,0
7743,5609,0
7744,5609,0
7745,5609,0
7746,5609,0
7747,120,0
7748,120,0
7749,120,0
7750,120,0
7751,949,0
7752,949,0
7753,949,0
7754,949,0
7755,5400,0
7756,5400,0
7757,5400,0
7758,5400,0
7759,1057,0
7760,1057,0
7761,1057,0
7762,1057,0
7763,3201,0
7764,3201,0
7765,3201,0
7766,3201,0
7767,3737,0
7768,3737,0
7769,3737,0
7770,3737,0
7771,2168,0
7772,2168,0
7773,2168,0
7774,2168,0
7775,2994,0
7776,2994,0
7777,2994,0
7778,2994,0
7779,4835,0
7780,4835,0
7781,4835,0
7782,4835,0
7783,5141,0
7784,5141,0
7785,5141,0
7786,5141,0
7787,411,0
7788,411,0
7789,411,0
7790,411,0
7791,768,0
7792,768,0
7793,768,0
7794,768,0
7795,2616,0
7796,2616,0
7797,2616,0
7798,2616,0
7799,157,0
7800,157,0
7801,157,0
7802,157,0
7803,5893,0
7804,5893,0
7805,5893,0
7806,5893,0
7807,2977,0
7808,2977,0
7809,2977,0
7810,2977,0
7812,2952,0
7813,2952,0
7814,2952,0
7815,1540,0
7816,1540,0
7817,1540,0
7818,1540,0
7819,3099,0
7820,3099,0
7821,3099,0
7822,3099,0
7823,4661,0
7824,4661,0
7825,4661,0
7826,4661,0
7827,5955,0
7828,5955,0
7829,5955,0
7830,5955,0
7831,5185,0
7832,5185,0
7833,5185,0
7834,5185,0
7835,902,0
7836,902,0
7837,902,0
7838,902,0
7839,5786,0
7840,5786,0
7841,5786,0
7842,5786,0
7843,5753,0
7844,5753,0
7845,5753,0
7846,5753,0
7847,2976,0
7848,2976,0
7849,2976,0
7850,2976,0
7851,3966,0
7852,3966,0
7853,3966,0
7854,3966,0
7855,5024,0
7856,5024,0
7857,5024,0
7858,5024,0
7859,5915,0
7860,5915,0
7861,5915,0
7862,5915,0
7863,3084,0
7864,3084,0
7865,3084,0
7866,3084,0
7867,563,0
7868,563,0
7869,563,0
7870,563,0
7871,4131,0
7872,4131,0
7873,4131,0
7874,4131,0
7875,5923,0
7876,5923,0
7877,5923,0
7878,5923,0
9355,4171,0
9356,4171,0
9357,4171,0
9358,4171,0
9359,4162,0
9360,4162,0
9361,4162,0
9362,4162,0
9363,4273,0
9364,4273,0
9365,4273,0
9366,4273,0
9367,1607,0
9368,1607,0
9369,1607,0
9370,1607,0
9371,2824,0
9372,2824,0
9373,2824,0
9374,2824,0
9375,4437,0
9376,4437,0
9377,4437,0
9378,4437,0
9379,1134,0
9380,1134,0
9381,1134,0
9382,1134,0
9383,688,0
9384,688,0
9385,688,0
9386,688,0
9387,743,0
9388,743,0
9389,743,0
9390,743,0
9391,2377,0
9392,2377,0
9393,2377,0
9394,2377,0
9395,3103,0
9396,3103,0
9397,3103,0
9398,3103,0
9399,4898,0
9400,4898,0
9401,4898,0
9402,4898,0
9403,3276,0
9404,3276,0
9405,3276,0
9406,3276,0
9407,3182,0
9408,3182,0
9409,3182,0
9410,3182,0
9411,2731,0
9412,2731,0
9413,2731,0
9414,2731,0
9415,1641,0
9416,1641,0
9417,1641,0
9418,1641,0
9419,2067,0
9420,2067,0
9421,2067,0
9422,2067,0
9423,2680,0
9424,2680,0
9425,2680,0
9426,2680,0
9427,1726,0
9428,1726,0
9429,1726,0
9430,1726,0
9431,3666,0
9432,3666,0
9433,3666,0
9434,3666,0
9435,100,0
9436,100,0
9437,100,0
9438,100,0
9439,5307,0
9440,5307,0
9441,5307,0
9442,5307,0
9443,760,0
9444,760,0
9445,760,0
9446,760,0
9447,1959,0
9448,1959,0
9449,1959,0
9450,1959,0
9451,4581,0
9452,4581,0
9453,4581,0
9454,4581,0
9455,2549,0
9456,2549,0
9457,2549,0
9458,2549,0
9459,1953,0
9460,1953,0
9461,1953,0
9462,1953,0
9463,2678,0
9464,2678,0
9465,2678,0
9466,2678,0
9467,3611,0
9468,3611,0
9469,3611,0
9470,3611,0
9471,652,0
9472,652,0
9473,652,0
9474,652,0
9475,577,0
9476,577,0
9477,577,0
9478,577,0
9479,842,0
9480,842,0
9481,842,0
9482,842,0
9483,663,0
9484,663,0
9485,663,0
9486,663,0
9487,3784,0
9488,3784,0
9489,3784,0
9490,3784,0
9491,4242,0
9492,4242,0
9493,4242,0
9494,4242,0
9495,1232,0
9496,1232,0
9497,1232,0
9498,1232,0
9499,1928,0
9500,1928,0
9501,1928,0
9502,1928,0
9503,1718,0
9504,1718,0
9505,1718,0
9506,1718,0
9507,3023,0
9508,3023,0
9509,3023,0
9510,3023,0
9511,3878,0
9512,3878,0
9513,3878,0
9514,3878,0
9515,979,0
9516,979,0
9517,979,0
9518,979,0
9519,59,0
9520,59,0
9521,59,0
9522,59,0
9523,5713,0
9524,5713,0
9525,5713,0
9526,5713,0
9527,213,0
9528,213,0
9529,213,0
9530,213,0
9531,397,0
9532,397,0
9533,397,0
9534,397,0
9535,4896,0
9536,4896,0
9537,4896,0
9538,4896,0
9539,3667,0
9540,3667,0
9541,3667,0
9542,3667,0
9543,324,0
9544,324,0
9545,324,0
9546,324,0
9547,5827,0
9548,5827,0
9549,5827,0
9550,5827,0
9551,3649,0
9552,3649,0
9553,3649,0
9554,3649,0
9555,5197,0
9556,5197,0
9557,5197,0
9558,5197,0
9559,1306,0
9560,1306,0
9561,1306,0
9562,1306,0
9563,1149,0
9564,1149,0
9565,1149,0
9566,1149,0
9567,5847,0
9568,5847,0
9569,5847,0
9570,5847,0
9571,3046,0
9572,3046,0
9573,3046,0
9574,3046,0
9575,5911,0
9576,5911,0
9577,5911,0
9578,5911,0
9579,3678,0
9580,3678,0
9581,3678,0
9582,3678,0
9583,3025,0
9584,3025,0
9585,3025,0
9586,3025,0
9587,1145,0
9588,1145,0
9589,1145,0
9590,1145,0
9591,4358,0
9592,4358,0
9593,4358,0
9594,4358,0
9595,3996,0
9596,3996,0
9597,3996,0
9598,3996,0
9599,1340,0
9600,1340,0
9601,1340,0
9602,1340,0
9603,1331,0
9604,1331,0
9605,1331,0
9606,1331,0
9607,2863,0
9608,2863,0
9609,2863,0
9610,2863,0
9611,1493,0
9612,1493,0
9613,1493,0
9614,1493,0
9615,1963,0
9616,1963,0
9617,1963,0
9618,1963,0
9619,4763,0
9620,4763,0
9621,4763,0
9622,4763,0
9623,5792,0
9624,5792,0
9625,5792,0
9626,5792,0
9627,5447,0
9628,5447,0
9629,5447,0
9630,5447,0
9631,2713,0
9632,2713,0
9633,2713,0
9634,2713,0
9635,3510,0
9636,3510,0
9637,3510,0
9638,3510,0
9639,97,0
9640,97,0
9641,97,0
9642,97,0
9643,1219,0
9644,1219,0
9645,1219,0
9646,1219,0
9647,3249,0
9648,3249,0
9649,3249,0
9650,3249,0
9651,3149,0
9652,3149,0
9653,3149,0
9654,3149,0
9655,4023,0
9656,4023,0
9657,4023,0
9658,4023,0
9659,2007,0
9660,2007,0
9661,2007,0
9662,2007,0
9663,1173,0
9664,1173,0
9665,1173,0
9666,1173,0
9667,1956,0
9668,1956,0
9669,1956,0
9670,1956,0
9671,7,0
9672,7,0
9673,7,0
9674,7,0
9675,2718,0
9676,2718,0
9677,2718,0
9678,2718,0
9679,1875,0
9680,1875,0
9681,1875,0
9682,1875,0
9683,4656,0
9684,4656,0
9685,4656,0
9686,4656,0
9687,3986,0
9688,3986,0
9689,3986,0
9690,3986,0
9691,3869,0
9692,3869,0
9693,3869,0
9694,3869,0
9695,2312,0
9696,2312,0
9697,2312,0
9698,2312,0
9699,1630,0
9700,1630,0
9701,1630,0
9702,1630,0
9703,4256,0
9704,4256,0
9705,4256,0
9706,4256,0
9707,878,0
9708,878,0
9709,878,0
9710,878,0
9711,3240,0
9712,3240,0
9713,3240,0
9714,3240,0
9715,1144,0
9716,1144,0
9717,1144,0
9718,1144,0
9719,763,0
9720,763,0
9721,763,0
9722,763,0
9723,773,0
9724,773,0
9725,773,0
9726,773,0
9727,3292,0
9728,3292,0
9729,3292,0
9730,3292,0
9731,1712,0
9732,1712,0
9733,1712,0
9734,1712,0
9735,5614,0
9736,5614,0
9737,5614,0
9738,5614,0
9739,2155,0
9740,2155,0
9741,2155,0
9742,2155,0
9743,3252,0
9744,3252,0
9745,3252,0
9746,3252,0
9747,837,0
9748,837,0
9749,837,0
9750,837,0
9751,4179,0
9752,4179,0
9753,4179,0
9754,4179,0
9755,2729,0
9756,2729,0
9757,2729,0
9758,2729,0
9759,3223,0
