,leaf_ID,disease_binary
15161,319,0
15162,319,0
15163,319,0
15164,319,0
15165,319,0
15166,319,0
15167,319,0
15168,319,0
15169,319,0
15170,3610,0
15171,3610,0
15172,3610,0
15173,3610,0
15174,3610,0
15175,3610,0
15176,3610,0
15177,3610,0
15178,3610,0
15179,4967,0
15180,4967,0
15181,4967,0
15182,4967,0
15183,4967,0
15184,4967,0
15185,4967,0
15186,4967,0
15187,4967,0
15188,4967,0
15189,4967,0
15190,4967,0
15191,4436,0
15192,4436,0
15193,4436,0
15194,4436,0
15195,4436,0
15196,4436,0
15197,4436,0
15198,4436,0
15199,4436,0
15200,3519,0
15201,3519,0
15202,3519,0
15203,3519,0
15204,3519,0
15205,3519,0
15206,3519,0
15207,3519,0
15208,3519,0
15209,3519,0
15210,1,0
15211,1,0
15212,1,0
15213,1,0
15214,1,0
15215,1,0
15216,1,0
15217,1,0
15218,1,0
15219,4238,0
15220,4238,0
15221,4238,0
15222,4238,0
15223,4238,0
15224,4238,0
15225,4238,0
15226,4238,0
15227,4238,0
15228,4238,0
15229,230,0
15230,230,0
15231,230,0
15232,230,0
15233,230,0
15234,230,0
15235,230,0
15236,230,0
15237,230,0
15238,1894,0
15239,1894,0
15240,1894,0
15241,1894,0
15242,1894,0
15243,1894,0
15244,1894,0
15245,1894,0
15246,1894,0
15247,753,0
15248,753,0
15249,753,0
15250,753,0
15251,753,0
15252,753,0
15253,753,0
15254,753,0
15255,753,0
15256,2744,0
15257,2744,0
15258,2744,0
15259,2744,0
15260,2744,0
15261,2744,0
15262,2744,0
15263,2744,0
15264,2744,0
15265,5723,0
15266,5723,0
15267,5723,0
15268,5723,0
15269,5723,0
15270,5723,0
15271,5723,0
15272,5723,0
15273,5723,0
15274,5723,0
15275,5723,0
15276,947,0
15277,947,0
15278,947,0
15279,947,0
15280,947,0
15281,947,0
15282,947,0
15283,947,0
15284,947,0
15285,947,0
15286,947,0
15287,4985,0
15288,4985,0
15289,4985,0
15290,4985,0
15291,4985,0
15292,4985,0
15293,4985,0
15294,4985,0
15295,4985,0
15296,4985,0
15297,4985,0
15298,4985,0
15299,4914,0
15300,4914,0
15301,4914,0
15302,4914,0
15303,4914,0
15304,4914,0
15305,4914,0
15306,4914,0
15307,4914,0
15308,4914,0
15309,4914,0
15310,5183,0
15311,5183,0
15312,5183,0
15313,5183,0
15314,5183,0
15315,5183,0
15316,5183,0
15317,5183,0
15318,5183,0
15319,1539,0
15320,1539,0
15321,1539,0
15322,1539,0
15323,1539,0
15324,1539,0
15325,1539,0
15326,1539,0
15327,1539,0
15328,1539,0
15329,1539,0
15330,1539,0
15331,1539,0
15332,4544,0
15333,4544,0
15334,4544,0
15335,4544,0
15336,4544,0
15337,4544,0
15338,4544,0
15339,4544,0
15340,4544,0
15341,4544,0
15342,4544,0
15343,4544,0
15344,4544,0
15345,4544,0
15346,2443,0
15347,2443,0
15348,2443,0
15349,2443,0
15350,2443,0
15351,2443,0
15352,2443,0
15353,2443,0
15354,2443,0
15355,2443,0
15356,2443,0
15357,2443,0
15358,2443,0
15359,2166,0
15360,2166,0
15361,2166,0
15362,2166,0
15363,2166,0
15364,2166,0
15365,2166,0
15366,2166,0
15367,2166,0
15368,2166,0
15369,2166,0
15370,2166,0
15371,5432,0
15372,5432,0
15373,5432,0
15374,5432,0
15375,5432,0
15376,5432,0
15377,5432,0
15378,5432,0
15379,5432,0
15380,4822,0
15381,4822,0
15382,4822,0
15383,4822,0
15384,4822,0
15385,4822,0
15386,4822,0
15387,4822,0
15388,4822,0
15389,4822,0
15390,4822,0
15391,4822,0
15392,4822,0
15393,1169,0
15394,1169,0
15395,1169,0
15396,1169,0
15397,1169,0
15398,1169,0
15399,1169,0
15400,1169,0
15401,1169,0
15402,1169,0
15403,4796,0
15404,4796,0
15405,4796,0
15406,4796,0
15407,4796,0
15408,4796,0
15409,4796,0
15410,4796,0
15411,4796,0
15412,4796,0
15413,4796,0
15414,4796,0
15415,1882,0
15416,1882,0
15417,1882,0
15418,1882,0
15419,1882,0
15420,1882,0
15421,1882,0
15422,1882,0
15423,1882,0
15424,1882,0
15425,3207,0
15426,3207,0
15427,3207,0
15428,3207,0
15429,3207,0
15430,3207,0
15431,3207,0
15432,3207,0
15433,3207,0
15434,3207,0
15435,3207,0
15436,3087,0
15437,3087,0
15438,3087,0
15439,3087,0
15440,3087,0
15441,3087,0
15442,3087,0
15443,3087,0
15444,3087,0
15445,3087,0
15446,3087,0
15447,926,0
15448,926,0
15449,926,0
15450,926,0
15451,926,0
15452,926,0
15453,926,0
15454,926,0
15455,926,0
15456,4716,0
15457,4716,0
15458,4716,0
15459,4716,0
15460,4716,0
15461,4716,0
15462,4716,0
15463,4716,0
15464,4716,0
15465,4716,0
15466,2212,0
15467,2212,0
15468,2212,0
15469,2212,0
15470,2212,0
15471,2212,0
15472,2212,0
15473,2212,0
15474,2212,0
15475,2212,0
15476,4438,0
15477,4438,0
15478,4438,0
15479,4438,0
15480,4438,0
15481,4438,0
15482,4438,0
15483,4438,0
15484,4438,0
15485,4438,0
15486,4438,0
15487,4639,0
15488,4639,0
15489,4639,0
15490,4639,0
15491,4639,0
15492,4639,0
15493,4639,0
15494,4639,0
15495,4639,0
15496,638,0
15497,638,0
15498,638,0
15499,638,0
15500,638,0
15501,638,0
15502,638,0
15503,638,0
15504,638,0
15505,638,0
15506,638,0
15507,4423,0
15508,4423,0
15509,4423,0
15510,4423,0
15511,4423,0
15512,4423,0
15513,4423,0
15514,4423,0
15515,4423,0
15516,4423,0
15517,4423,0
15518,3411,0
15519,3411,0
15520,3411,0
15521,3411,0
15522,3411,0
15523,3411,0
15524,3411,0
15525,3411,0
15526,3411,0
15527,3411,0
15528,4552,0
15529,4552,0
15530,4552,0
15531,4552,0
15532,4552,0
15533,4552,0
15534,4552,0
15535,4552,0
15536,4552,0
15537,4552,0
15538,4552,0
15539,4679,0
15540,4679,0
15541,4679,0
15542,4679,0
15543,4679,0
15544,4679,0
15545,4679,0
15546,4679,0
15547,4679,0
15548,4679,0
15549,513,0
15550,513,0
15551,513,0
15552,513,0
15553,513,0
15554,513,0
15555,513,0
15556,513,0
15557,513,0
15558,513,0
15559,3507,0
15560,3507,0
15561,3507,0
15562,3507,0
15563,3507,0
15564,3507,0
15565,3507,0
15566,3507,0
15567,3507,0
15568,3507,0
15569,565,0
15570,565,0
15571,565,0
15572,565,0
15573,565,0
15574,565,0
15575,565,0
15576,565,0
15577,565,0
15578,565,0
15579,4448,0
15580,4448,0
15581,4448,0
15582,4448,0
15583,4448,0
15584,4448,0
15585,4448,0
15586,4448,0
15587,4448,0
15588,4448,0
15589,4448,0
15590,4448,0
15591,4448,0
15592,3487,0
15593,3487,0
15594,3487,0
15595,3487,0
15596,3487,0
15597,3487,0
15598,3487,0
15599,3487,0
15600,3487,0
15601,3487,0
15602,2087,0
15603,2087,0
15604,2087,0
15605,2087,0
15606,2087,0
15607,2087,0
15608,2087,0
15609,2087,0
15610,2087,0
15611,2087,0
15612,2087,0
15613,5262,0
15614,5262,0
15615,5262,0
15616,5262,0
15617,5262,0
15618,5262,0
15619,5262,0
15620,5262,0
15621,4774,0
15622,4774,0
15623,4774,0
15624,4774,0
15625,4774,0
15626,4774,0
15627,4774,0
15628,4774,0
15629,4774,0
15630,2268,0
15631,2268,0
15632,2268,0
15633,2268,0
15634,2268,0
15635,2268,0
15636,2268,0
15637,2268,0
15638,2268,0
15639,2268,0
15640,2123,0
15641,2123,0
15642,2123,0
15643,2123,0
15644,2123,0
15645,2123,0
15646,2123,0
15647,2123,0
15648,2123,0
15649,2123,0
15650,3631,0
15651,3631,0
15652,3631,0
15653,3631,0
15654,3631,0
15655,3631,0
15656,3631,0
15657,3631,0
15658,3631,0
15659,3631,0
15660,3631,0
15661,2442,0
15662,2442,0
15663,2442,0
15664,2442,0
15665,2442,0
15666,2442,0
15667,2442,0
15668,2442,0
15669,2442,0
15670,2442,0
15671,2442,0
15672,5466,0
15673,5466,0
15674,5466,0
15675,5466,0
15676,5466,0
15677,5466,0
15678,5466,0
15679,5466,0
15680,5466,0
15681,5466,0
15682,5514,0
15683,5514,0
15684,5514,0
15685,5514,0
15686,5514,0
15687,5514,0
15688,5514,0
15689,5514,0
15690,5514,0
15691,5514,0
15692,5514,0
15693,3153,0
15694,3153,0
15695,3153,0
15696,3153,0
15697,3153,0
15698,3153,0
15699,3153,0
15700,3153,0
15701,3153,0
15702,3153,0
15703,3153,0
15704,3153,0
15705,275,0
15706,275,0
15707,275,0
15708,275,0
15709,275,0
15710,275,0
15711,275,0
15712,275,0
15713,275,0
15714,275,0
15715,3646,0
15716,3646,0
15717,3646,0
15718,3646,0
15719,3646,0
15720,3646,0
15721,3646,0
15722,3646,0
15723,3646,0
15724,3646,0
15725,3646,0
15726,4293,0
15727,4293,0
15728,4293,0
15729,4293,0
15730,4293,0
15731,4293,0
15732,4293,0
15733,4293,0
15734,4293,0
15735,4293,0
15736,805,0
15737,805,0
15738,805,0
15739,805,0
15740,805,0
15741,805,0
15742,805,0
15743,805,0
15744,805,0
15745,805,0
15746,4758,0
15747,4758,0
15748,4758,0
15749,4758,0
15750,4758,0
15751,4758,0
15752,4758,0
15753,4758,0
15754,4758,0
15755,4758,0
15756,4758,0
15757,4018,0
15758,4018,0
15759,4018,0
15760,4018,0
15761,4018,0
15762,4018,0
15763,4018,0
15764,4018,0
15765,4018,0
15766,4018,0
15767,254,0
15768,254,0
15769,254,0
15770,254,0
15771,254,0
15772,254,0
15773,254,0
15774,254,0
15775,254,0
15776,254,0
15777,254,0
15778,254,0
35350,5288,1
35351,5288,1
35352,5288,1
35353,5288,1
35354,5280,1
35355,5280,1
35356,5280,1
35357,5280,1
35358,5394,1
35359,5394,1
35360,5394,1
35361,5394,1
35362,2919,1
35363,2919,1
35364,2919,1
35365,2919,1
35366,3954,1
35367,3954,1
35368,3954,1
35369,3954,1
35370,5696,1
35371,5696,1
35372,5696,1
35373,5696,1
35374,2278,1
35375,2278,1
35376,1933,1
35377,1933,1
35378,1838,1
35379,1838,1
35380,1838,1
35381,1838,1
35382,155,1
35383,155,1
35384,155,1
35385,155,1
35386,1613,1
35387,1613,1
35388,1613,1
35389,1613,1
35390,6000,1
35391,6000,1
35392,6000,1
35393,6000,1
35394,962,1
35395,962,1
35395,962,1
35396,962,1
35397,962,1
35398,4316,1
35399,4316,1
35399,4316,1
35400,4316,1
35400,4316,1
35401,4316,1
35401,4316,1
35402,3881,1
35402,3881,1
35403,3881,1
35403,3881,1
35404,3881,1
35404,3881,1
35405,3881,1
35405,3881,1
35406,2815,1
35407,2815,1
35407,2815,1
35408,2815,1
35409,2815,1
35409,2815,1
35410,654,1
35411,654,1
35412,654,1
35413,654,1
35413,654,1
35414,3974,1
35415,3974,1
35415,3974,1
35416,3974,1
35416,3974,1
35417,3974,1
35418,1706,1
35419,1706,1
35419,1706,1
35420,1706,1
35421,1706,1
35422,4804,1
35422,4804,1
35423,4804,1
35424,4804,1
35425,4804,1
35426,3896,1
35427,3896,1
35427,3896,1
35428,3896,1
35428,3896,1
35429,3896,1
35430,338,1
35430,338,1
35431,338,1
35431,338,1
35432,338,1
35432,338,1
35433,338,1
35433,338,1
35434,4605,1
35435,4605,1
35435,4605,1
35436,4605,1
35437,4605,1
35438,3124,1
35438,3124,1
35439,3124,1
35439,3124,1
35440,3124,1
35441,3124,1
35442,2250,1
35442,2250,1
35443,2250,1
35443,2250,1
35444,2250,1
35444,2250,1
35445,2250,1
35445,2250,1
35446,1072,1
35447,1072,1
35448,1072,1
35449,1072,1
35449,1072,1
35450,3119,1
35451,3119,1
35451,3119,1
35452,3119,1
35453,3119,1
35454,20,1
35455,20,1
35456,20,1
35456,20,1
35457,20,1
35458,1275,1
35459,1275,1
35459,1275,1
35460,1275,1
35460,1275,1
35461,1275,1
35462,1730,1
35463,1730,1
35464,1730,1
35465,1730,1
35466,1657,1
35467,1657,1
35468,1657,1
35468,1657,1
35469,1657,1
35469,1657,1
35470,1948,1
35470,1948,1
35471,1948,1
35472,1948,1
35472,1948,1
35473,1948,1
35474,1899,1
35475,1899,1
35475,1899,1
35476,1899,1
35477,1899,1
35478,4901,1
35479,4901,1
35479,4901,1
35480,4901,1
35480,4901,1
35481,4901,1
35481,4901,1
35482,5365,1
35483,5365,1
35483,5365,1
35484,5365,1
35485,5365,1
35485,5365,1
35486,5120,1
35487,5120,1
35488,5120,1
35489,5120,1
35490,5781,1
35491,5781,1
35492,5781,1
35493,5781,1
35494,5167,1
35495,5167,1
35496,5167,1
35497,5167,1
35498,1544,1
35499,1544,1
35500,1544,1
35501,1544,1
35502,5147,1
35503,5147,1
35504,5147,1
35505,5147,1
35506,2245,1
35507,2245,1
35508,2245,1
35509,2245,1
35510,44,1
35511,44,1
35512,44,1
35513,44,1
35514,3429,1
35515,3429,1
35516,3429,1
35517,3429,1
35518,1254,1
35519,1254,1
35520,1254,1
35521,1254,1
35522,1460,1
35523,1460,1
35524,1460,1
35525,1460,1
35526,2592,1
35527,2592,1
35528,2592,1
35529,2592,1
35530,4806,1
35531,4806,1
35532,4806,1
35533,4806,1
35534,1383,1
35535,1383,1
35536,1383,1
35537,1383,1
35538,3537,1
35539,3537,1
35540,3537,1
35541,3537,1
35542,4783,1
35543,4783,1
35544,4783,1
35545,4783,1
35546,3788,1
35547,3788,1
35548,3788,1
35549,3788,1
35550,1293,1
35551,1293,1
35552,1293,1
35553,1293,1
35554,5043,1
35555,5043,1
35556,5043,1
35557,5043,1
35558,852,1
35559,852,1
35560,852,1
35561,852,1
35562,3885,1
35563,3885,1
35564,3885,1
35565,3885,1
35566,911,1
35567,911,1
35568,911,1
35569,911,1
35570,4815,1
35571,4815,1
35572,4815,1
35573,4815,1
35574,315,1
35575,315,1
35576,315,1
35577,315,1
35578,2455,1
35579,2455,1
35580,2455,1
35581,2455,1
35582,5621,1
35583,5621,1
35584,5621,1
35585,5621,1
35586,5128,1
35587,5128,1
35588,5128,1
35589,5128,1
35590,2647,1
35591,2647,1
35592,2647,1
35593,2647,1
35594,2504,1
35595,2504,1
35596,2504,1
35597,2504,1
35598,3992,1
35598,3992,1
35599,3992,1
35599,3992,1
35600,3992,1
35600,3992,1
35601,3992,1
35601,3992,1
35602,2810,1
35602,2810,1
35603,2810,1
35603,2810,1
35604,2810,1
35604,2810,1
35605,2810,1
35605,2810,1
35606,5813,1
35606,5813,1
35607,5813,1
35607,5813,1
35608,5813,1
35608,5813,1
35609,5813,1
35609,5813,1
35610,5852,1
35610,5852,1
35611,5852,1
35611,5852,1
35612,5852,1
35612,5852,1
35613,5852,1
35613,5852,1
35614,3505,1
35614,3505,1
35615,3505,1
35615,3505,1
35616,3505,1
35616,3505,1
35617,3505,1
35617,3505,1
35618,3151,1
35618,3151,1
35619,3151,1
35619,3151,1
35620,3151,1
35620,3151,1
35621,3151,1
35621,3151,1
35622,458,1
35622,458,1
35623,458,1
35623,458,1
35624,458,1
35624,458,1
35625,458,1
35625,458,1
35626,4655,1
35626,4655,1
35627,4655,1
35627,4655,1
35628,4655,1
35628,4655,1
35629,4655,1
35629,4655,1
35630,1124,1
35630,1124,1
35631,1124,1
35631,1124,1
35632,1124,1
35632,1124,1
35633,1124,1
35633,1124,1
35634,5111,1
35634,5111,1
35635,5111,1
35635,5111,1
35636,5111,1
35636,5111,1
35637,5111,1
35637,5111,1
35638,4378,1
35638,4378,1
35639,4378,1
35639,4378,1
35640,4378,1
35640,4378,1
35641,4378,1
35641,4378,1
35642,3140,1
35642,3140,1
35643,3140,1
35643,3140,1
35644,3140,1
35644,3140,1
35645,3140,1
35645,3140,1
35646,4860,1
35646,4860,1
35647,4860,1
35647,4860,1
35648,4860,1
35648,4860,1
35649,4860,1
35649,4860,1
35650,606,1
35650,606,1
35651,606,1
35651,606,1
35652,606,1
35652,606,1
35653,606,1
35653,606,1
35654,2322,1
35654,2322,1
35655,2322,1
35655,2322,1
35656,2322,1
35656,2322,1
35657,2322,1
35657,2322,1
35658,5810,1
35658,5810,1
35659,5810,1
35659,5810,1
35660,5810,1
35660,5810,1
35661,5810,1
35661,5810,1
35662,1050,1
35662,1050,1
35663,1050,1
35663,1050,1
35664,1050,1
35664,1050,1
35665,1050,1
35665,1050,1
35666,3866,1
35666,3866,1
35667,3866,1
35667,3866,1
35668,3866,1
35668,3866,1
35669,3866,1
35669,3866,1
35670,3060,1
35670,3060,1
35671,3060,1
35671,3060,1
35672,3060,1
35672,3060,1
35673,3060,1
35673,3060,1
35674,5905,1
35674,5905,1
35675,5905,1
35675,5905,1
35676,5905,1
35676,5905,1
35677,5905,1
35677,5905,1
35678,1640,1
35678,1640,1
35679,1640,1
35679,1640,1
35680,1640,1
35680,1640,1
35681,1640,1
35681,1640,1
35682,1531,1
35682,1531,1
35683,1531,1
35683,1531,1
35684,1531,1
35684,1531,1
35685,1531,1
35685,1531,1
35686,5727,1
35686,5727,1
35687,5727,1
35687,5727,1
35688,5727,1
35688,5727,1
35689,5727,1
35689,5727,1
35690,2798,1
35690,2798,1
35691,2798,1
35691,2798,1
35692,2798,1
35692,2798,1
35693,2798,1
35693,2798,1
35694,5105,1
35694,5105,1
35695,5105,1
35695,5105,1
35696,5105,1
35696,5105,1
35697,5105,1
35697,5105,1
35698,1987,1
35698,1987,1
35699,1987,1
35699,1987,1
35700,1987,1
35700,1987,1
35701,1987,1
35701,1987,1
35702,4512,1
35702,4512,1
35703,4512,1
35703,4512,1
35704,4512,1
